"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"1691" "CBS815.71p_g749:g" 0 "CBS815.71p_contig_1" 2608175 2610101 2609138 1927 0 "PSN1057"
"1692" "CBS815.71p_g75:g" 0 "CBS815.71p_contig_1" 264348 265439 264893.5 1092 0 "PSN1057"
"1693" "CBS815.71p_g750:g" 0 "CBS815.71p_contig_1" 2610869 2611811 2611340 943 0 "PSN1057"
"1694" "CBS815.71p_g751:g" 0 "CBS815.71p_contig_1" 2612000 2613024 2612512 1025 0 "PSN1057"
"1695" "CBS815.71p_g752:g" 0 "CBS815.71p_contig_1" 2613404 2614172 2613788 769 0 "PSN1057"
"1696" "CBS815.71p_g753:g" 0 "CBS815.71p_contig_1" 2614536 2618335 2616435.5 3800 0 "PSN1057"
"1697" "CBS815.71p_g754:g" 0 "CBS815.71p_contig_1" 2619405 2620503 2619954 1099 0 "PSN1057"
"1698" "CBS815.71p_g755:g" 0 "CBS815.71p_contig_1" 2621443 2624415 2622929 2973 0 "PSN1057"
"1699" "CBS815.71p_g756:g" 0 "CBS815.71p_contig_1" 2627215 2628553 2627884 1339 0 "PSN1057"
"1700" "CBS815.71p_g757:g" 0 "CBS815.71p_contig_1" 2629825 2630821 2630323 997 0 "PSN1057"
"1701" "CBS815.71p_g758:g" 0 "CBS815.71p_contig_1" 2631181 2631773 2631477 593 0 "PSN1057"
"1702" "CBS815.71p_g759:g" 0 "CBS815.71p_contig_1" 2632670 2633423 2633046.5 754 0 "PSN1057"
"1703" "CBS815.71p_g76:g" 0 "CBS815.71p_contig_1" 266674 267771 267222.5 1098 0 "PSN1057"
"1704" "CBS815.71p_g760:g" 0 "CBS815.71p_contig_1" 2634765 2635452 2635108.5 688 0 "PSN1057"
"1705" "CBS815.71p_g761:g" 0 "CBS815.71p_contig_1" 2638059 2639872 2638965.5 1814 0 "PSN1057"
"1706" "CBS815.71p_g762:g" 0 "CBS815.71p_contig_1" 2641008 2642812 2641910 1805 0 "PSN1057"
"1707" "CBS815.71p_g763:g" 0 "CBS815.71p_contig_1" 2654064 2658646 2656355 4583 0 "PSN1057"
"1708" "CBS815.71p_g764:g" 0 "CBS815.71p_contig_1" 2659720 2661013 2660366.5 1294 0 "PSN1057"
"1709" "CBS815.71p_g765:g" 0 "CBS815.71p_contig_1" 2665587 2667455 2666521 1869 0 "PSN1057"
"1710" "CBS815.71p_g766:g" 0 "CBS815.71p_contig_1" 2668903 2670873 2669888 1971 0 "PSN1057"
"1711" "CBS815.71p_g767:g" 0 "CBS815.71p_contig_1" 2684222 2686104 2685163 1883 0 "PSN1057"
"1712" "CBS815.71p_g768:g" 0 "CBS815.71p_contig_1" 2691909 2694700 2693304.5 2792 0 "PSN1057"
"1713" "CBS815.71p_g769:g" 0 "CBS815.71p_contig_1" 2695545 2696507 2696026 963 0 "PSN1057"
"1714" "CBS815.71p_g77:g" 0 "CBS815.71p_contig_1" 269131 270984 270057.5 1854 0 "PSN1057"
"1715" "CBS815.71p_g770:g" 0 "CBS815.71p_contig_1" 2696588 2699137 2697862.5 2550 0 "PSN1057"
"1716" "CBS815.71p_g771:g" 0 "CBS815.71p_contig_1" 2699527 2700747 2700137 1221 0 "PSN1057"
"1717" "CBS815.71p_g772:g" 0 "CBS815.71p_contig_1" 2700867 2701921 2701394 1055 0 "PSN1057"
"1718" "CBS815.71p_g773:g" 0 "CBS815.71p_contig_1" 2702515 2704177 2703346 1663 0 "PSN1057"
"1719" "CBS815.71p_g774:g" 0 "CBS815.71p_contig_1" 2705360 2709298 2707329 3939 0 "PSN1057"
"1720" "CBS815.71p_g775:g" 0 "CBS815.71p_contig_1" 2710036 2712183 2711109.5 2148 0 "PSN1057"
"1721" "CBS815.71p_g776:g" 0 "CBS815.71p_contig_1" 2714034 2718253 2716143.5 4220 0 "PSN1057"
"1722" "CBS815.71p_g777:g" 0 "CBS815.71p_contig_1" 2719070 2720496 2719783 1427 0 "PSN1057"
"1723" "CBS815.71p_g778:g" 0 "CBS815.71p_contig_1" 2722493 2723498 2722995.5 1006 0 "PSN1057"
"1724" "CBS815.71p_g779:g" 0 "CBS815.71p_contig_1" 2726221 2730921 2728571 4701 0 "PSN1057"
"1725" "CBS815.71p_g78:g" 0 "CBS815.71p_contig_1" 272571 274519 273545 1949 0 "PSN1057"
"1726" "CBS815.71p_g780:g" 0 "CBS815.71p_contig_1" 2732193 2733985 2733089 1793 0 "PSN1057"
"1727" "CBS815.71p_g781:g" 0 "CBS815.71p_contig_1" 2735914 2736687 2736300.5 774 0 "PSN1057"
"1728" "CBS815.71p_g782:g" 1 "CBS815.71p_contig_1" 2738535 2740430 2739482.5 1896 0.000527426160337553 "PSN1057"
"1729" "CBS815.71p_g783:g" 0 "CBS815.71p_contig_1" 2740877 2741716 2741296.5 840 0 "PSN1057"
"1730" "CBS815.71p_g784:g" 0 "CBS815.71p_contig_1" 2742663 2744161 2743412 1499 0 "PSN1057"
"1731" "CBS815.71p_g79:g" 0 "CBS815.71p_contig_1" 276800 277855 277327.5 1056 0 "PSN1057"
"1732" "CBS815.71p_g792:g" 0 "CBS815.71p_contig_1" 2768034 2768441 2768237.5 408 0 "PSN1057"
"1733" "CBS815.71p_g793:g" 0 "CBS815.71p_contig_1" 2771267 2772791 2772029 1525 0 "PSN1057"
"1734" "CBS815.71p_g794:g" 0 "CBS815.71p_contig_1" 2773162 2777416 2775289 4255 0 "PSN1057"
"1735" "CBS815.71p_g795:g" 0 "CBS815.71p_contig_1" 2778362 2780602 2779482 2241 0 "PSN1057"
"1736" "CBS815.71p_g796:g" 0 "CBS815.71p_contig_1" 2781564 2783678 2782621 2115 0 "PSN1057"
"1737" "CBS815.71p_g797:g" 0 "CBS815.71p_contig_1" 2785257 2787158 2786207.5 1902 0 "PSN1057"
"1738" "CBS815.71p_g798:g" 0 "CBS815.71p_contig_1" 2787688 2789100 2788394 1413 0 "PSN1057"
"1739" "CBS815.71p_g799:g" 0 "CBS815.71p_contig_1" 2789559 2791098 2790328.5 1540 0 "PSN1057"
"1740" "CBS815.71p_g8:g" 0 "CBS815.71p_contig_1" 48805 50986 49895.5 2182 0 "PSN1057"
"1741" "CBS815.71p_g80:g" 0 "CBS815.71p_contig_1" 278332 280143 279237.5 1812 0 "PSN1057"
"1742" "CBS815.71p_g800:g" 0 "CBS815.71p_contig_1" 2791913 2793094 2792503.5 1182 0 "PSN1057"
"1743" "CBS815.71p_g801:g" 0 "CBS815.71p_contig_1" 2793612 2794192 2793902 581 0 "PSN1057"
"1744" "CBS815.71p_g802:g" 0 "CBS815.71p_contig_1" 2795014 2796837 2795925.5 1824 0 "PSN1057"
"1745" "CBS815.71p_g803:g" 0 "CBS815.71p_contig_1" 2801791 2802285 2802038 495 0 "PSN1057"
"1746" "CBS815.71p_g804:g" 0 "CBS815.71p_contig_1" 2802921 2804086 2803503.5 1166 0 "PSN1057"
"1747" "CBS815.71p_g805:g" 0 "CBS815.71p_contig_1" 2805701 2808936 2807318.5 3236 0 "PSN1057"
"1748" "CBS815.71p_g806:g" 0 "CBS815.71p_contig_1" 2809724 2812037 2810880.5 2314 0 "PSN1057"
"1749" "CBS815.71p_g807:g" 0 "CBS815.71p_contig_1" 2812761 2813967 2813364 1207 0 "PSN1057"
"1750" "CBS815.71p_g808:g" 0 "CBS815.71p_contig_1" 2815189 2816517 2815853 1329 0 "PSN1057"
"1751" "CBS815.71p_g809:g" 0 "CBS815.71p_contig_1" 2816498 2819089 2817793.5 2592 0 "PSN1057"
"1752" "CBS815.71p_g81:g" 0 "CBS815.71p_contig_1" 280387 281760 281073.5 1374 0 "PSN1057"
"1753" "CBS815.71p_g810:g" 0 "CBS815.71p_contig_1" 2819537 2820380 2819958.5 844 0 "PSN1057"
"1754" "CBS815.71p_g811:g" 0 "CBS815.71p_contig_1" 2821551 2822310 2821930.5 760 0 "PSN1057"
"1755" "CBS815.71p_g812:g" 0 "CBS815.71p_contig_1" 2823563 2825811 2824687 2249 0 "PSN1057"
"1756" "CBS815.71p_g813:g" 0 "CBS815.71p_contig_1" 2827218 2827992 2827605 775 0 "PSN1057"
"1757" "CBS815.71p_g814:g" 1 "CBS815.71p_contig_1" 2829662 2833220 2831441 3559 0.000280977802753582 "PSN1057"
"1758" "CBS815.71p_g815:g" 0 "CBS815.71p_contig_1" 2839820 2842844 2841332 3025 0 "PSN1057"
"1759" "CBS815.71p_g816:g" 0 "CBS815.71p_contig_1" 2846133 2850561 2848347 4429 0 "PSN1057"
"1760" "CBS815.71p_g817:g" 0 "CBS815.71p_contig_1" 2852265 2854821 2853543 2557 0 "PSN1057"
"1761" "CBS815.71p_g818:g" 0 "CBS815.71p_contig_1" 2856121 2857583 2856852 1463 0 "PSN1057"
"1762" "CBS815.71p_g819:g" 0 "CBS815.71p_contig_1" 2858779 2860696 2859737.5 1918 0 "PSN1057"
"1763" "CBS815.71p_g82:g" 0 "CBS815.71p_contig_1" 282241 283153 282697 913 0 "PSN1057"
"1764" "CBS815.71p_g820:g" 0 "CBS815.71p_contig_1" 2861752 2863542 2862647 1791 0 "PSN1057"
"1765" "CBS815.71p_g821:g" 0 "CBS815.71p_contig_1" 2864195 2866556 2865375.5 2362 0 "PSN1057"
"1766" "CBS815.71p_g822:g" 0 "CBS815.71p_contig_1" 2868439 2870823 2869631 2385 0 "PSN1057"
"1767" "CBS815.71p_g823:g" 0 "CBS815.71p_contig_1" 2875777 2876539 2876158 763 0 "PSN1057"
"1768" "CBS815.71p_g824:g" 0 "CBS815.71p_contig_1" 2877465 2879165 2878315 1701 0 "PSN1057"
"1769" "CBS815.71p_g825:g" 0 "CBS815.71p_contig_1" 2880333 2882547 2881440 2215 0 "PSN1057"
"1770" "CBS815.71p_g826:g" 0 "CBS815.71p_contig_1" 2883078 2885113 2884095.5 2036 0 "PSN1057"
"1771" "CBS815.71p_g827:g" 0 "CBS815.71p_contig_1" 2885738 2886469 2886103.5 732 0 "PSN1057"
"1772" "CBS815.71p_g828:g" 0 "CBS815.71p_contig_1" 2887299 2888681 2887990 1383 0 "PSN1057"
"1773" "CBS815.71p_g829:g" 0 "CBS815.71p_contig_1" 2891539 2894778 2893158.5 3240 0 "PSN1057"
"1774" "CBS815.71p_g83:g" 0 "CBS815.71p_contig_1" 283725 285142 284433.5 1418 0 "PSN1057"
"1775" "CBS815.71p_g830:g" 0 "CBS815.71p_contig_1" 2895365 2898119 2896742 2755 0 "PSN1057"
"1776" "CBS815.71p_g831:g" 0 "CBS815.71p_contig_1" 2898978 2899763 2899370.5 786 0 "PSN1057"
"1777" "CBS815.71p_g832:g" 0 "CBS815.71p_contig_1" 2900972 2903584 2902278 2613 0 "PSN1057"
"1778" "CBS815.71p_g836:g" 0 "CBS815.71p_contig_1" 2917398 2917889 2917643.5 492 0 "PSN1057"
"1779" "CBS815.71p_g837:g" 0 "CBS815.71p_contig_1" 2918342 2919783 2919062.5 1442 0 "PSN1057"
"1780" "CBS815.71p_g838:g" 0 "CBS815.71p_contig_1" 2920266 2922620 2921443 2355 0 "PSN1057"
"1781" "CBS815.71p_g839:g" 0 "CBS815.71p_contig_1" 2926836 2927263 2927049.5 428 0 "PSN1057"
"1782" "CBS815.71p_g84:g" 0 "CBS815.71p_contig_1" 285276 286474 285875 1199 0 "PSN1057"
"1783" "CBS815.71p_g840:g" 0 "CBS815.71p_contig_1" 2927642 2930613 2929127.5 2972 0 "PSN1057"
"1784" "CBS815.71p_g841:g" 0 "CBS815.71p_contig_1" 2931319 2932514 2931916.5 1196 0 "PSN1057"
"1785" "CBS815.71p_g842:g" 0 "CBS815.71p_contig_1" 2932803 2933223 2933013 421 0 "PSN1057"
"1786" "CBS815.71p_g843:g" 0 "CBS815.71p_contig_1" 2933975 2934925 2934450 951 0 "PSN1057"
"1787" "CBS815.71p_g844:g" 0 "CBS815.71p_contig_1" 2935457 2936872 2936164.5 1416 0 "PSN1057"
"1788" "CBS815.71p_g845:g" 0 "CBS815.71p_contig_1" 2937344 2938244 2937794 901 0 "PSN1057"
"1789" "CBS815.71p_g846:g" 0 "CBS815.71p_contig_1" 2942104 2943292 2942698 1189 0 "PSN1057"
"1790" "CBS815.71p_g847:g" 0 "CBS815.71p_contig_1" 2943937 2944796 2944366.5 860 0 "PSN1057"
"1791" "CBS815.71p_g848:g" 0 "CBS815.71p_contig_1" 2947593 2948884 2948238.5 1292 0 "PSN1057"
"1792" "CBS815.71p_g849:g" 0 "CBS815.71p_contig_1" 2955221 2956716 2955968.5 1496 0 "PSN1057"
"1793" "CBS815.71p_g85:g" 0 "CBS815.71p_contig_1" 288485 289000 288742.5 516 0 "PSN1057"
"1794" "CBS815.71p_g850:g" 0 "CBS815.71p_contig_1" 2957542 2960260 2958901 2719 0 "PSN1057"
"1795" "CBS815.71p_g851:g" 0 "CBS815.71p_contig_1" 2963953 2965360 2964656.5 1408 0 "PSN1057"
"1796" "CBS815.71p_g852:g" 0 "CBS815.71p_contig_1" 2982833 2984346 2983589.5 1514 0 "PSN1057"
"1797" "CBS815.71p_g853:g" 0 "CBS815.71p_contig_1" 2984690 2985958 2985324 1269 0 "PSN1057"
"1798" "CBS815.71p_g854:g" 0 "CBS815.71p_contig_1" 2986990 2988385 2987687.5 1396 0 "PSN1057"
"1799" "CBS815.71p_g855:g" 0 "CBS815.71p_contig_1" 2989550 2993195 2991372.5 3646 0 "PSN1057"
"1800" "CBS815.71p_g856:g" 0 "CBS815.71p_contig_1" 2994267 3001668 2997967.5 7402 0 "PSN1057"
"1801" "CBS815.71p_g857:g" 0 "CBS815.71p_contig_1" 3003013 3004578 3003795.5 1566 0 "PSN1057"
"1802" "CBS815.71p_g858:g" 0 "CBS815.71p_contig_1" 3005026 3005532 3005279 507 0 "PSN1057"
"1803" "CBS815.71p_g859:g" 0 "CBS815.71p_contig_1" 3007076 3008959 3008017.5 1884 0 "PSN1057"
"1804" "CBS815.71p_g86:g" 0 "CBS815.71p_contig_1" 290351 291727 291039 1377 0 "PSN1057"
"1805" "CBS815.71p_g860:g" 0 "CBS815.71p_contig_1" 3014680 3015603 3015141.5 924 0 "PSN1057"
"1806" "CBS815.71p_g861:g" 0 "CBS815.71p_contig_1" 3016273 3018639 3017456 2367 0 "PSN1057"
"1807" "CBS815.71p_g862:g" 0 "CBS815.71p_contig_1" 3032188 3032466 3032327 279 0 "PSN1057"
"1808" "CBS815.71p_g863:g" 0 "CBS815.71p_contig_1" 3036577 3041964 3039270.5 5388 0 "PSN1057"
"1809" "CBS815.71p_g864:g" 0 "CBS815.71p_contig_1" 3043128 3044595 3043861.5 1468 0 "PSN1057"
"1810" "CBS815.71p_g865:g" 0 "CBS815.71p_contig_1" 3044799 3046256 3045527.5 1458 0 "PSN1057"
"1811" "CBS815.71p_g866:g" 0 "CBS815.71p_contig_1" 3046441 3047070 3046755.5 630 0 "PSN1057"
"1812" "CBS815.71p_g867:g" 0 "CBS815.71p_contig_1" 3047952 3049990 3048971 2039 0 "PSN1057"
"1813" "CBS815.71p_g868:g" 0 "CBS815.71p_contig_1" 3050650 3053266 3051958 2617 0 "PSN1057"
"1814" "CBS815.71p_g869:g" 0 "CBS815.71p_contig_1" 3054190 3054721 3054455.5 532 0 "PSN1057"
"1815" "CBS815.71p_g87:g" 0 "CBS815.71p_contig_1" 292338 293009 292673.5 672 0 "PSN1057"
"1816" "CBS815.71p_g870:g" 0 "CBS815.71p_contig_1" 3056052 3058013 3057032.5 1962 0 "PSN1057"
"1817" "CBS815.71p_g871:g" 0 "CBS815.71p_contig_1" 3058364 3059215 3058789.5 852 0 "PSN1057"
"1818" "CBS815.71p_g872:g" 0 "CBS815.71p_contig_1" 3060060 3062098 3061079 2039 0 "PSN1057"
"1819" "CBS815.71p_g874:g" 0 "CBS815.71p_contig_1" 3064342 3066129 3065235.5 1788 0 "PSN1057"
"1820" "CBS815.71p_g875:g" 0 "CBS815.71p_contig_1" 3066661 3071190 3068925.5 4530 0 "PSN1057"
"1821" "CBS815.71p_g876:g" 0 "CBS815.71p_contig_1" 3071995 3073190 3072592.5 1196 0 "PSN1057"
"1822" "CBS815.71p_g877:g" 0 "CBS815.71p_contig_1" 3074149 3075546 3074847.5 1398 0 "PSN1057"
"1823" "CBS815.71p_g878:g" 0 "CBS815.71p_contig_1" 3077700 3079270 3078485 1571 0 "PSN1057"
"1824" "CBS815.71p_g879:g" 0 "CBS815.71p_contig_1" 3079629 3080286 3079957.5 658 0 "PSN1057"
"1825" "CBS815.71p_g88:g" 0 "CBS815.71p_contig_1" 294666 295394 295030 729 0 "PSN1057"
"1826" "CBS815.71p_g880:g" 0 "CBS815.71p_contig_1" 3083555 3085379 3084467 1825 0 "PSN1057"
"1827" "CBS815.71p_g881:g" 0 "CBS815.71p_contig_1" 3086865 3090698 3088781.5 3834 0 "PSN1057"
"1828" "CBS815.71p_g882:g" 0 "CBS815.71p_contig_1" 3091040 3092419 3091729.5 1380 0 "PSN1057"
"1829" "CBS815.71p_g883:g" 0 "CBS815.71p_contig_1" 3092781 3095926 3094353.5 3146 0 "PSN1057"
"1830" "CBS815.71p_g884:g" 0 "CBS815.71p_contig_1" 3096661 3098235 3097448 1575 0 "PSN1057"
"1831" "CBS815.71p_g885:g" 0 "CBS815.71p_contig_1" 3099961 3101730 3100845.5 1770 0 "PSN1057"
"1832" "CBS815.71p_g886:g" 0 "CBS815.71p_contig_1" 3102055 3106798 3104426.5 4744 0 "PSN1057"
"1833" "CBS815.71p_g889:g" 0 "CBS815.71p_contig_1" 3111893 3113622 3112757.5 1730 0 "PSN1057"
"1834" "CBS815.71p_g89:g" 0 "CBS815.71p_contig_1" 295689 297555 296622 1867 0 "PSN1057"
"1835" "CBS815.71p_g890:g" 0 "CBS815.71p_contig_1" 3115232 3115792 3115512 561 0 "PSN1057"
"1836" "CBS815.71p_g891:g" 0 "CBS815.71p_contig_1" 3116120 3116923 3116521.5 804 0 "PSN1057"
"1837" "CBS815.71p_g892:g" 0 "CBS815.71p_contig_1" 3117814 3118962 3118388 1149 0 "PSN1057"
"1838" "CBS815.71p_g893:g" 0 "CBS815.71p_contig_1" 3123187 3123648 3123417.5 462 0 "PSN1057"
"1839" "CBS815.71p_g894:g" 0 "CBS815.71p_contig_1" 3126513 3127346 3126929.5 834 0 "PSN1057"
"1840" "CBS815.71p_g895:g" 0 "CBS815.71p_contig_1" 3130370 3131435 3130902.5 1066 0 "PSN1057"
"1841" "CBS815.71p_g896:g" 0 "CBS815.71p_contig_1" 3132302 3134605 3133453.5 2304 0 "PSN1057"
"1842" "CBS815.71p_g897:g" 0 "CBS815.71p_contig_1" 3136806 3138456 3137631 1651 0 "PSN1057"
"1843" "CBS815.71p_g899:g" 0 "CBS815.71p_contig_1" 3142295 3143071 3142683 777 0 "PSN1057"
"1844" "CBS815.71p_g9:g" 0 "CBS815.71p_contig_1" 60048 60690 60369 643 0 "PSN1057"
"1845" "CBS815.71p_g90:g" 0 "CBS815.71p_contig_1" 298939 300456 299697.5 1518 0 "PSN1057"
"1846" "CBS815.71p_g900:g" 0 "CBS815.71p_contig_1" 3144421 3144941 3144681 521 0 "PSN1057"
"1847" "CBS815.71p_g901:g" 0 "CBS815.71p_contig_1" 3145512 3146581 3146046.5 1070 0 "PSN1057"
"1848" "CBS815.71p_g902:g" 0 "CBS815.71p_contig_1" 3147632 3149567 3148599.5 1936 0 "PSN1057"
"1849" "CBS815.71p_g903:g" 0 "CBS815.71p_contig_1" 3152827 3153469 3153148 643 0 "PSN1057"
"1850" "CBS815.71p_g904:g" 0 "CBS815.71p_contig_1" 3156222 3157418 3156820 1197 0 "PSN1057"
"1851" "CBS815.71p_g905:g" 0 "CBS815.71p_contig_1" 3157989 3158636 3158312.5 648 0 "PSN1057"
"1852" "CBS815.71p_g906:g" 0 "CBS815.71p_contig_1" 3168209 3169501 3168855 1293 0 "PSN1057"
"1853" "CBS815.71p_g907:g" 0 "CBS815.71p_contig_1" 3184252 3184950 3184601 699 0 "PSN1057"
"1854" "CBS815.71p_g908:g" 0 "CBS815.71p_contig_1" 3186653 3188368 3187510.5 1716 0 "PSN1057"
"1855" "CBS815.71p_g909:g" 0 "CBS815.71p_contig_1" 3188695 3189746 3189220.5 1052 0 "PSN1057"
"1856" "CBS815.71p_g91:g" 0 "CBS815.71p_contig_1" 300903 301221 301062 319 0 "PSN1057"
"1857" "CBS815.71p_g910:g" 0 "CBS815.71p_contig_1" 3193195 3196451 3194823 3257 0 "PSN1057"
"1858" "CBS815.71p_g912:g" 16 "CBS815.71p_contig_1" 3204126 3205364 3204745 1239 0.0129136400322841 "PSN1057"
"1859" "CBS815.71p_g913:g" 0 "CBS815.71p_contig_1" 3206326 3206829 3206577.5 504 0 "PSN1057"
"1860" "CBS815.71p_g914:g" 0 "CBS815.71p_contig_1" 3208371 3209782 3209076.5 1412 0 "PSN1057"
"1861" "CBS815.71p_g915:g" 11 "CBS815.71p_contig_1" 3214566 3215538 3215052 973 0.0113052415210689 "PSN1057"
"1862" "CBS815.71p_g916:g" 30 "CBS815.71p_contig_1" 3218160 3220234 3219197 2075 0.0144578313253012 "PSN1057"
"1863" "CBS815.71p_g917:g" 35 "CBS815.71p_contig_1" 3221540 3228796 3225168 7257 0.00482292958522806 "PSN1057"
"1864" "CBS815.71p_g918:g" 1 "CBS815.71p_contig_1" 3229226 3229866 3229546 641 0.0015600624024961 "PSN1057"
"1865" "CBS815.71p_g919:g" 0 "CBS815.71p_contig_1" 3231049 3232718 3231883.5 1670 0 "PSN1057"
"1866" "CBS815.71p_g920:g" 0 "CBS815.71p_contig_1" 3234196 3235474 3234835 1279 0 "PSN1057"
"1867" "CBS815.71p_g921:g" 0 "CBS815.71p_contig_1" 3235869 3236644 3236256.5 776 0 "PSN1057"
"1868" "CBS815.71p_g922:g" 10 "CBS815.71p_contig_1" 3238097 3239785 3238941 1689 0.0059206631142688 "PSN1057"
"1869" "CBS815.71p_g923:g" 6 "CBS815.71p_contig_1" 3241081 3242702 3241891.5 1622 0.00369913686806412 "PSN1057"
"1870" "CBS815.71p_g924:g" 45 "CBS815.71p_contig_1" 3243448 3246631 3245039.5 3184 0.0141331658291457 "PSN1057"
"1871" "CBS815.71p_g925:g" 14 "CBS815.71p_contig_1" 3247143 3248178 3247660.5 1036 0.0135135135135135 "PSN1057"
"1872" "CBS815.71p_g926:g" 6 "CBS815.71p_contig_1" 3249059 3249869 3249464 811 0.00739827373612824 "PSN1057"
"1873" "CBS815.71p_g927:g" 38 "CBS815.71p_contig_1" 3250718 3253058 3251888 2341 0.0162323793250748 "PSN1057"
"1874" "CBS815.71p_g928:g" 73 "CBS815.71p_contig_1" 3253481 3257122 3255301.5 3642 0.0200439319055464 "PSN1057"
"1875" "CBS815.71p_g929:g" 30 "CBS815.71p_contig_1" 3257526 3259477 3258501.5 1952 0.0153688524590164 "PSN1057"
"1876" "CBS815.71p_g93:g" 0 "CBS815.71p_contig_1" 302070 302300 302185 231 0 "PSN1057"
"1877" "CBS815.71p_g930:g" 20 "CBS815.71p_contig_1" 3259838 3260692 3260265 855 0.0233918128654971 "PSN1057"
"1878" "CBS815.71p_g931:g" 12 "CBS815.71p_contig_1" 3262251 3264164 3263207.5 1914 0.00626959247648903 "PSN1057"
"1879" "CBS815.71p_g932:g" 12 "CBS815.71p_contig_1" 3264407 3265375 3264891 969 0.0123839009287926 "PSN1057"
"1880" "CBS815.71p_g933:g" 7 "CBS815.71p_contig_1" 3266702 3268948 3267825 2247 0.00311526479750779 "PSN1057"
"1881" "CBS815.71p_g934:g" 22 "CBS815.71p_contig_1" 3274523 3275371 3274947 849 0.0259128386336867 "PSN1057"
"1882" "CBS815.71p_g935:g" 21 "CBS815.71p_contig_1" 3276579 3277523 3277051 945 0.0222222222222222 "PSN1057"
"1883" "CBS815.71p_g936:g" 44 "CBS815.71p_contig_1" 3277549 3279207 3278378 1659 0.0265220012055455 "PSN1057"
"1884" "CBS815.71p_g937:g" 18 "CBS815.71p_contig_1" 3280453 3282199 3281326 1747 0.0103033772180882 "PSN1057"
"1885" "CBS815.71p_g939:g" 14 "CBS815.71p_contig_1" 3282769 3283546 3283157.5 778 0.0179948586118252 "PSN1057"
"1886" "CBS815.71p_g94:g" 0 "CBS815.71p_contig_1" 302454 302858 302656 405 0 "PSN1057"
"1887" "CBS815.71p_g940:g" 21 "CBS815.71p_contig_1" 3289339 3291281 3290310 1943 0.0108080288214102 "PSN1057"
"1888" "CBS815.71p_g941:g" 6 "CBS815.71p_contig_1" 3291596 3292476 3292036 881 0.00681044267877412 "PSN1057"
"1889" "CBS815.71p_g942:g" 71 "CBS815.71p_contig_1" 3294452 3298069 3296260.5 3618 0.019624101713654 "PSN1057"
"1890" "CBS815.71p_g943:g" 0 "CBS815.71p_contig_1" 3299807 3301779 3300793 1973 0 "PSN1057"
"1891" "CBS815.71p_g944:g" 11 "CBS815.71p_contig_1" 3303048 3303922 3303485 875 0.0125714285714286 "PSN1057"
"1892" "CBS815.71p_g945:g" 0 "CBS815.71p_contig_1" 3305070 3306109 3305589.5 1040 0 "PSN1057"
"1893" "CBS815.71p_g946:g" 0 "CBS815.71p_contig_1" 3309494 3311299 3310396.5 1806 0 "PSN1057"
"1894" "CBS815.71p_g947:g" 0 "CBS815.71p_contig_1" 3318672 3319283 3318977.5 612 0 "PSN1057"
"1895" "CBS815.71p_g949:g" 7 "CBS815.71p_contig_1" 3327044 3329229 3328136.5 2186 0.00320219579139982 "PSN1057"
"1896" "CBS815.71p_g95:g" 0 "CBS815.71p_contig_1" 303164 305133 304148.5 1970 0 "PSN1057"
"1897" "CBS815.71p_g950:g" 0 "CBS815.71p_contig_1" 3329981 3332278 3331129.5 2298 0 "PSN1057"
"1898" "CBS815.71p_g951:g" 5 "CBS815.71p_contig_1" 3333028 3335060 3334044 2033 0.00245941957697983 "PSN1057"
"1899" "CBS815.71p_g952:g" 13 "CBS815.71p_contig_1" 3335671 3337797 3336734 2127 0.00611189468735308 "PSN1057"
"1900" "CBS815.71p_g953:g" 1 "CBS815.71p_contig_1" 3338323 3339880 3339101.5 1558 0.000641848523748395 "PSN1057"
"1901" "CBS815.71p_g954:g" 0 "CBS815.71p_contig_1" 3339906 3341658 3340782 1753 0 "PSN1057"
"1902" "CBS815.71p_g955:g" 5 "CBS815.71p_contig_1" 3342070 3342929 3342499.5 860 0.00581395348837209 "PSN1057"
"1903" "CBS815.71p_g956:g" 34 "CBS815.71p_contig_1" 3345273 3346990 3346131.5 1718 0.019790454016298 "PSN1057"
"1904" "CBS815.71p_g957:g" 78 "CBS815.71p_contig_1" 3347744 3350029 3348886.5 2286 0.0341207349081365 "PSN1057"
"1905" "CBS815.71p_g958:g" 14 "CBS815.71p_contig_1" 3350539 3351570 3351054.5 1032 0.0135658914728682 "PSN1057"
"1906" "CBS815.71p_g959:g" 0 "CBS815.71p_contig_1" 3352285 3354235 3353260 1951 0 "PSN1057"
"1907" "CBS815.71p_g96:g" 0 "CBS815.71p_contig_1" 308063 309556 308809.5 1494 0 "PSN1057"
"1908" "CBS815.71p_g960:g" 0 "CBS815.71p_contig_1" 3356567 3358973 3357770 2407 0 "PSN1057"
"1909" "CBS815.71p_g961:g" 0 "CBS815.71p_contig_1" 3360371 3363118 3361744.5 2748 0 "PSN1057"
"1910" "CBS815.71p_g962:g" 0 "CBS815.71p_contig_1" 3363321 3364376 3363848.5 1056 0 "PSN1057"
"1911" "CBS815.71p_g963:g" 0 "CBS815.71p_contig_1" 3364795 3366355 3365575 1561 0 "PSN1057"
"1912" "CBS815.71p_g964:g" 0 "CBS815.71p_contig_1" 3366567 3367874 3367220.5 1308 0 "PSN1057"
